time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-04-27 12:13:34.9290,0.229,-0.889,0.38,-0.98,1.92,-2.7,0.23,-3.02,0.18
2022-04-27 12:13:34.9390,0.384,-0.713,-0.302,3.07,0.23,-4.83,-0.51,-4.81,-0.25
2022-04-27 12:13:34.9480,0.659,-0.536,-0.262,0.61,-1.43,0.94,-1.53,-6.24,-0.35
2022-04-27 12:13:34.9580,0.941,-0.561,-0.186,-2.49,-2.88,-1.14,-2.68,-6.9,-0.12
2022-04-27 12:13:34.9690,0.836,-0.712,-0.322,-4.74,-1.88,-1.73,-3.59,-6.91,0.34
2022-04-27 12:13:34.9790,0.639,-0.738,-0.612,-3.37,-0.57,-0.54,-4.18,-7.29,0.71
2022-04-27 12:13:34.9890,0.541,-0.782,-0.872,-2.05,-0.19,1.7,-4.38,-7.98,0.65
2022-04-27 12:13:34.9980,0.493,-0.792,-1.085,-1.77,0.45,3.57,-4.42,-8.66,0.24
2022-04-27 12:13:35.0090,0.466,-0.78,-1.12,-1.85,0.69,4.69,-4.39,-9.18,-0.21
2022-04-27 12:13:35.0180,0.498,-0.782,-1.1,-2.27,0.86,4.23,-4.33,-9.54,-0.37
2022-04-27 12:13:35.0280,0.555,-0.828,-1.067,-3.37,1.29,3.51,-4.23,-9.68,-0.2
2022-04-27 12:13:35.0390,0.574,-0.857,-1.041,-4.56,2.09,2.83,-4.04,-9.67,0.26
2022-04-27 12:13:35.0470,0.539,-0.804,-0.974,-5.41,2.53,2.2,-3.8,-9.69,0.86
2022-04-27 12:13:35.0580,0.366,-0.688,-0.862,-5.58,2.02,1.29,-3.59,-9.47,1.24
2022-04-27 12:13:35.0680,0.111,-0.669,-0.628,-4.55,1.4,-0.26,-3.51,-9.12,1.26
2022-04-27 12:13:35.0770,-0.254,-0.679,-0.494,-2.39,1.63,-2.48,-3.45,-7.9,0.88
2022-04-27 12:13:35.0880,-0.417,-0.665,-0.379,0.26,2.08,-3.58,-3.24,-5.37,0.46
2022-04-27 12:13:35.0980,-0.376,-0.6,0.255,0.86,1.93,-5.58,-3.05,-3.41,0.18
2022-04-27 12:13:35.1070,-0.409,-0.485,-0.03,0.09,1.62,-10.79,-2.44,-1.48,0.01
2022-04-27 12:13:35.1180,-0.477,-0.4,-0.202,0.6,0.48,-7.26,-1.77,-0.51,-0.22
2022-04-27 12:13:35.1280,-0.45,-0.363,-0.621,1.06,0.03,-5.56,-1.05,-0.08,-0.53
2022-04-27 12:13:35.1380,-0.424,-0.335,-0.825,0.69,-0.29,-1.33,-0.61,0.1,-0.86
2022-04-27 12:13:35.1480,-0.388,-0.304,-0.892,0.53,-0.54,-0.1,-0.34,0.2,-1.14
2022-04-27 12:13:35.1580,-0.343,-0.285,-0.87,0.18,-0.85,0.46,-0.15,0.34,-1.35
2022-04-27 12:13:35.1680,-0.292,-0.287,-0.872,-0.17,-1.03,0.07,0.04,0.46,-1.46
2022-04-27 12:13:35.1780,-0.211,-0.341,-0.908,-0.64,-0.97,0.24,0.3,0.55,-1.42
2022-04-27 12:13:35.1880,-0.15,-0.415,-0.976,-1.36,-0.4,0.66,0.62,0.53,-1.26
2022-04-27 12:13:35.1970,-0.151,-0.454,-1.023,-1.73,0.16,1.36,0.9,0.47,-1.07
2022-04-27 12:13:35.2070,-0.199,-0.449,-1.018,-1.49,0.33,1.71,1.07,0.45,-0.96
2022-04-27 12:13:35.2180,-0.269,-0.401,-0.98,-0.87,0.06,1.59,1.11,0.44,-0.98
2022-04-27 12:13:35.2270,-0.327,-0.356,-0.934,-0.1,-0.59,1.21,1.06,0.41,-1.11
2022-04-27 12:13:35.2370,-0.34,-0.354,-0.918,0.47,-1.06,0.83,0.96,0.35,-1.26
2022-04-27 12:13:35.2470,-0.308,-0.373,-0.914,0.56,-1.11,0.77,0.85,0.24,-1.36
2022-04-27 12:13:35.2560,-0.272,-0.411,-0.908,0.27,-0.99,0.76,0.74,0.12,-1.4
2022-04-27 12:13:35.2660,-0.234,-0.474,-0.887,0.01,-0.63,0.71,0.6,0.09,-1.35
2022-04-27 12:13:35.2770,-0.204,-0.519,-0.845,-0.31,-0.1,0.48,0.45,0.1,-1.26
2022-04-27 12:13:35.2870,-0.205,-0.537,-0.791,-0.45,0.2,0.05,0.29,0.2,-1.17
2022-04-27 12:13:35.2970,-0.208,-0.533,-0.749,-0.33,0.28,-0.49,0.15,0.35,-1.08
2022-04-27 12:13:35.3070,-0.206,-0.525,-0.743,-0.24,0.17,-0.82,0.03,0.49,-1.0
2022-04-27 12:13:35.3170,-0.202,-0.51,-0.789,-0.17,0.07,-0.78,0.03,0.55,-0.91
2022-04-27 12:13:35.3180,-0.194,-0.504,-0.855,-0.17,0.07,-0.78,0.01,0.55,-0.86
2022-04-27 12:13:35.3360,-0.194,-0.481,-0.886,-0.1,-0.15,0.32,0.02,0.49,-0.86
2022-04-27 12:13:35.3460,-0.199,-0.425,-0.932,-0.03,-0.51,0.65,0.09,0.42,-0.93
2022-04-27 12:13:35.3560,-0.209,-0.384,-0.949,0.14,-1.11,1.07,0.15,0.36,-1.04
2022-04-27 12:13:35.3650,-0.21,-0.372,-0.945,0.31,-1.47,1.14,0.2,0.34,-1.14
2022-04-27 12:13:35.3770,-0.197,-0.396,-0.91,0.38,-1.52,1.06,0.23,0.37,-1.26
2022-04-27 12:13:35.3860,-0.177,-0.402,-0.884,0.31,-1.32,0.69,0.22,0.35,-1.43
2022-04-27 12:13:35.3960,-0.147,-0.376,-0.883,0.22,-1.38,0.51,0.21,0.3,-1.6
2022-04-27 12:13:35.4060,-0.095,-0.387,-0.895,-0.02,-1.69,0.55,0.27,0.26,-1.61
2022-04-27 12:13:35.4160,-0.027,-0.48,-0.898,-0.49,-1.41,0.68,0.41,0.3,-1.45
2022-04-27 12:13:35.4260,0.027,-0.586,-0.887,-1.05,-0.44,0.69,0.53,0.25,-1.22
2022-04-27 12:13:35.4360,0.109,-0.664,-0.974,-1.47,0.48,0.66,0.53,-0.13,-0.95
2022-04-27 12:13:35.4470,0.187,-0.75,-1.002,-2.41,1.2,1.91,0.49,0.07,-0.63
2022-04-27 12:13:35.4550,0.112,-0.761,-0.732,-2.77,1.91,1.16,0.36,0.23,-0.41
2022-04-27 12:13:35.4650,0.055,-0.71,-0.729,-1.81,1.78,-1.1,0.3,0.27,-0.27
2022-04-27 12:13:35.4760,0.042,-0.638,-0.754,-1.47,1.16,-0.67,0.29,0.31,-0.22
2022-04-27 12:13:35.4850,-0.015,-0.595,-0.725,-1.16,0.47,-0.67,0.26,0.34,-0.25
2022-04-27 12:13:35.4960,-0.044,-0.563,-0.734,-0.59,0.08,-0.85,0.2,0.34,-0.33
2022-04-27 12:13:35.5060,-0.054,-0.551,-0.748,-0.33,-0.21,-0.72,0.12,0.3,-0.41
2022-04-27 12:13:35.5160,-0.062,-0.551,-0.759,-0.19,-0.3,-0.59,0.05,0.23,-0.49
2022-04-27 12:13:35.5260,-0.06,-0.553,-0.765,-0.08,-0.3,-0.49,-0.01,0.18,-0.54
2022-04-27 12:13:35.5360,-0.044,-0.556,-0.772,-0.09,-0.28,-0.45,-0.1,0.12,-0.56
2022-04-27 12:13:35.5460,-0.024,-0.558,-0.778,-0.24,-0.24,-0.37,-0.25,0.08,-0.55
2022-04-27 12:13:35.5540,-0.006,-0.604,-0.783,-0.36,-0.17,-0.37,-0.23,0.05,-0.44
2022-04-27 12:13:35.5650,0.036,-0.644,-0.83,-0.6,0.42,-0.21,-0.18,-0.0,-0.29
2022-04-27 12:13:35.5750,0.038,-0.615,-0.85,-0.94,0.63,0.23,-0.19,-0.12,-0.21
2022-04-27 12:13:35.5850,0.014,-0.579,-0.84,-0.86,0.3,0.31,-0.23,-0.23,-0.2
2022-04-27 12:13:35.5950,-0.007,-0.548,-0.821,-0.63,-0.03,0.17,-0.28,-0.28,-0.21
2022-04-27 12:13:35.6060,-0.02,-0.532,-0.804,-0.45,-0.29,-0.05,-0.33,-0.31,-0.23
2022-04-27 12:13:35.6150,-0.02,-0.539,-0.825,-0.36,-0.36,-0.16,-0.35,-0.36,-0.24
2022-04-27 12:13:35.6250,-0.013,-0.562,-0.869,-0.41,-0.21,0.12,-0.33,-0.43,-0.21
2022-04-27 12:13:35.6350,-0.012,-0.577,-0.895,-0.49,0.05,0.52,-0.28,-0.47,-0.18
2022-04-27 12:13:35.6460,-0.02,-0.579,-0.896,-0.51,0.17,0.69,-0.24,-0.49,-0.14
2022-04-27 12:13:35.6540,-0.035,-0.566,-0.893,-0.44,0.18,0.67,-0.2,-0.5,-0.11
2022-04-27 12:13:35.6650,-0.055,-0.55,-0.884,-0.3,0.05,0.63,-0.18,-0.5,-0.1
2022-04-27 12:13:35.6750,-0.069,-0.532,-0.861,-0.16,-0.1,0.5,-0.2,-0.51,-0.11
2022-04-27 12:13:35.6840,-0.079,-0.517,-0.836,-0.07,-0.25,0.25,-0.25,-0.5,-0.14
2022-04-27 12:13:35.6940,-0.081,-0.515,-0.812,-0.02,-0.36,-0.01,-0.3,-0.5,-0.17
2022-04-27 12:13:35.7040,-0.072,-0.523,-0.797,-0.05,-0.32,-0.24,-0.36,-0.47,-0.19
2022-04-27 12:13:35.7140,-0.056,-0.536,-0.79,-0.2,-0.2,-0.38,-0.4,-0.44,-0.2
2022-04-27 12:13:35.7250,-0.05,-0.548,-0.789,-0.36,-0.03,-0.46,-0.43,-0.4,-0.19
2022-04-27 12:13:35.7340,-0.055,-0.548,-0.797,-0.42,0.09,-0.47,-0.46,-0.37,-0.19
2022-04-27 12:13:35.7440,-0.07,-0.542,-0.813,-0.35,0.1,-0.39,-0.47,-0.34,-0.18
2022-04-27 12:13:35.7530,-0.076,-0.533,-0.836,-0.24,0.08,-0.24,-0.45,-0.3,-0.17
2022-04-27 12:13:35.7640,-0.087,-0.516,-0.858,-0.2,0.0,-0.02,-0.4,-0.25,-0.16
2022-04-27 12:13:35.7740,-0.107,-0.5,-0.878,-0.07,-0.13,0.17,-0.33,-0.21,-0.16
2022-04-27 12:13:35.7840,-0.12,-0.482,-0.895,0.11,-0.26,0.34,-0.25,-0.18,-0.18
2022-04-27 12:13:35.7950,-0.129,-0.465,-0.907,0.22,-0.43,0.49,-0.18,-0.16,-0.2
2022-04-27 12:13:35.8050,-0.13,-0.456,-0.91,0.29,-0.57,0.58,-0.11,-0.16,-0.23
2022-04-27 12:13:35.8150,-0.12,-0.458,-0.909,0.27,-0.62,0.6,-0.06,-0.15,-0.25
2022-04-27 12:13:35.8240,-0.103,-0.468,-0.906,0.16,-0.58,0.57,-0.01,-0.14,-0.24
2022-04-27 12:13:35.8340,-0.088,-0.483,-0.905,-0.01,-0.47,0.54,0.04,-0.12,-0.22
2022-04-27 12:13:35.8450,-0.083,-0.495,-0.9,-0.14,-0.32,0.54,0.1,-0.09,-0.19
2022-04-27 12:13:35.8530,-0.084,-0.5,-0.889,-0.17,-0.23,0.48,0.15,-0.07,-0.16
2022-04-27 12:13:35.8630,-0.09,-0.499,-0.872,-0.14,-0.22,0.37,0.17,-0.06,-0.15
2022-04-27 12:13:35.8740,-0.095,-0.493,-0.845,-0.07,-0.25,0.18,0.15,-0.03,-0.14
2022-04-27 12:13:35.8840,-0.093,-0.491,-0.825,-0.04,-0.33,-0.08,0.11,-0.03,-0.14
2022-04-27 12:13:35.8930,-0.084,-0.497,-0.824,-0.07,-0.33,-0.22,0.06,-0.05,-0.13
2022-04-27 12:13:35.9040,-0.075,-0.503,-0.828,-0.16,-0.28,-0.2,0.01,-0.08,-0.12
2022-04-27 12:13:35.9140,-0.079,-0.509,-0.831,-0.23,-0.22,-0.16,-0.04,-0.1,-0.1
2022-04-27 12:13:35.9230,-0.085,-0.518,-0.83,-0.17,-0.14,-0.14,-0.08,-0.09,-0.09
2022-04-27 12:13:35.9330,-0.085,-0.52,-0.838,-0.13,-0.05,-0.15,-0.09,-0.06,-0.07
2022-04-27 12:13:35.9440,-0.085,-0.515,-0.844,-0.13,-0.05,-0.06,-0.07,-0.02,-0.06
2022-04-27 12:13:35.9520,-0.086,-0.506,-0.847,-0.13,-0.1,-0.02,-0.07,0.01,-0.05
2022-04-27 12:13:35.9620,-0.091,-0.5,-0.851,-0.11,-0.19,0.01,-0.09,0.03,-0.03
2022-04-27 12:13:35.9730,-0.105,-0.502,-0.842,-0.03,-0.22,0.02,-0.1,0.12,-0.01
2022-04-27 12:13:35.9830,-0.119,-0.498,-0.827,0.13,-0.19,-0.11,-0.14,0.21,0.01
2022-04-27 12:13:35.9930,-0.133,-0.481,-0.823,0.28,-0.25,-0.25,-0.18,0.31,0.02
2022-04-27 12:13:36.0030,-0.156,-0.459,-0.783,0.45,-0.42,-0.28,0.2,0.94,0.01
2022-04-27 12:13:36.0130,-0.188,-0.462,-0.677,0.85,-0.63,-0.95,0.47,1.35,-0.12
2022-04-27 12:13:36.0230,-0.109,-0.399,-0.753,1.09,-0.72,-1.73,0.59,1.28,-0.3
2022-04-27 12:13:36.0330,-0.009,-0.443,-0.931,0.2,-1.35,-0.42,0.55,0.86,-0.27
2022-04-27 12:13:36.0410,0.067,-0.596,-0.982,-0.58,-0.54,1.09,0.3,0.42,-0.18
2022-04-27 12:13:36.0520,0.117,-0.689,-0.951,-1.29,0.89,1.34,-0.02,0.11,-0.07
2022-04-27 12:13:36.0620,0.117,-0.711,-0.903,-1.62,1.63,0.91,-0.27,-0.14,0.06
2022-04-27 12:13:36.0710,0.092,-0.639,-0.909,-1.6,1.65,0.53,-0.36,-0.39,0.12
2022-04-27 12:13:36.0810,0.002,-0.542,-0.938,-1.24,0.81,0.69,-0.35,-0.64,0.08
2022-04-27 12:13:36.0920,-0.081,-0.486,-0.936,-0.34,-0.04,0.9,-0.32,-0.84,0.0
2022-04-27 12:13:36.1030,-0.102,-0.475,-0.93,0.26,-0.45,0.83,-0.25,-0.97,-0.04
2022-04-27 12:13:36.1120,-0.093,-0.5,-0.922,0.27,-0.43,0.77,-0.16,-1.01,-0.05
Time,-0.076,-0.526,-0.892,0.08,-0.14,0.66,-0.07,-0.9,-0.08
2022-04-27 12:13:36.1320,-0.07,-0.518,-0.845,-0.15,0.08,0.3,-0.0,-0.74,-0.14
2022-04-27 12:13:36.1420,-0.076,-0.48,-0.814,-0.22,-0.12,-0.13,0.06,-0.52,-0.2
2022-04-27 12:13:36.1510,-0.09,-0.464,-0.773,-0.17,-0.48,-0.45,0.06,-0.3,-0.28
2022-04-27 12:13:36.1620,-0.107,-0.455,-0.77,-0.01,-0.59,-0.77,0.01,-0.15,-0.35
2022-04-27 12:13:36.1710,-0.114,-0.464,-0.796,0.14,-0.68,-0.72,-0.07,-0.07,-0.37
2022-04-27 12:13:36.1820,-0.105,-0.494,-0.83,0.19,-0.5,-0.44,-0.13,-0.06,-0.36
2022-04-27 12:13:36.1920,-0.079,-0.52,-0.868,0.07,-0.2,-0.09,-0.17,-0.1,-0.32
2022-04-27 12:13:36.2020,-0.057,-0.549,-0.897,-0.19,0.06,0.26,-0.2,-0.16,-0.25
2022-04-27 12:13:36.2120,-0.05,-0.578,-0.917,-0.38,0.37,0.51,-0.21,-0.23,-0.15
2022-04-27 12:13:36.2220,-0.05,-0.592,-0.925,-0.43,0.65,0.67,-0.19,-0.25,-0.05
2022-04-27 12:13:36.2310,-0.064,-0.584,-0.917,-0.43,0.76,0.71,-0.12,-0.23,0.01
2022-04-27 12:13:36.2420,-0.086,-0.552,-0.904,-0.28,0.61,0.59,-0.02,-0.16,0.01
2022-04-27 12:13:36.2500,-0.102,-0.518,-0.892,-0.08,0.28,0.48,0.09,-0.06,-0.04
2022-04-27 12:13:36.2620,-0.116,-0.495,-0.885,0.06,-0.05,0.36,0.21,0.05,-0.11
2022-04-27 12:13:36.2720,-0.124,-0.488,-0.883,0.21,-0.26,0.33,0.31,0.13,-0.18
2022-04-27 12:13:36.2810,-0.12,-0.493,-0.873,0.29,-0.32,0.31,0.37,0.19,-0.23
2022-04-27 12:13:36.2920,-0.104,-0.511,-0.864,0.24,-0.27,0.23,0.4,0.21,-0.26
2022-04-27 12:13:36.3010,-0.085,-0.537,-0.86,0.1,-0.11,0.16,0.41,0.2,-0.25
2022-04-27 12:13:36.3120,-0.071,-0.562,-0.846,-0.05,0.12,0.14,0.38,0.16,-0.21
2022-04-27 12:13:36.3230,-0.043,-0.579,-0.825,-0.16,0.31,-0.01,0.34,0.12,-0.16
2022-04-27 12:13:36.3310,-0.025,-0.601,-0.822,-0.46,0.47,-0.18,0.28,0.07,-0.11
2022-04-27 12:13:36.3400,-0.014,-0.612,-0.826,-0.56,0.65,-0.16,0.23,0.0,-0.03
2022-04-27 12:13:36.3490,0.0,-0.612,-0.838,-0.71,0.7,-0.1,0.21,-0.06,0.03
2022-04-27 12:13:36.3610,-0.015,-0.604,-0.856,-0.8,0.66,0.06,0.2,-0.14,0.05
2022-04-27 12:13:36.3700,-0.028,-0.59,-0.862,-0.62,0.55,0.24,0.2,-0.16,0.06
2022-04-27 12:13:36.3800,-0.034,-0.583,-0.842,-0.55,0.41,0.24,0.21,-0.11,0.04
2022-04-27 12:13:36.3900,-0.064,-0.578,-0.818,-0.45,0.34,0.03,0.21,-0.01,0.0
2022-04-27 12:13:36.4010,-0.105,-0.573,-0.796,-0.14,0.26,-0.22,0.23,0.05,-0.04
2022-04-27 12:13:36.4110,-0.223,-0.569,-0.88,0.35,0.21,-0.29,0.35,-0.35,-0.14
2022-04-27 12:13:36.4200,-0.278,-0.534,-0.995,1.74,0.07,0.95,0.51,-0.7,-0.26
2022-04-27 12:13:36.4310,-0.113,-0.517,-0.868,1.56,-0.36,1.55,0.67,-0.52,-0.36
2022-04-27 12:13:36.4400,0.075,-0.588,-0.689,-0.39,-0.35,-0.02,0.8,0.15,-0.44
2022-04-27 12:13:36.4500,0.014,-0.62,-0.625,-1.69,0.26,-1.54,0.72,0.66,-0.39
2022-04-27 12:13:36.4600,-0.173,-0.691,-0.682,-0.43,0.56,-1.77,0.48,0.78,-0.3
2022-04-27 12:13:36.4700,-0.143,-0.693,-0.737,1.12,1.18,-1.09,0.28,0.7,-0.26
2022-04-27 12:13:36.4800,-0.08,-0.636,-0.738,0.54,0.93,-0.67,0.11,0.56,-0.25
2022-04-27 12:13:36.4900,-0.059,-0.625,-0.763,0.12,0.42,-0.73,-0.03,0.2,-0.24
2022-04-27 12:13:36.5000,-0.064,-0.591,-0.771,0.02,0.38,-0.31,-0.14,0.03,-0.15
2022-04-27 12:13:36.5100,-0.13,-0.576,-0.797,0.17,-0.01,-0.5,-0.26,-0.46,-0.1
2022-04-27 12:13:36.5200,-0.074,-0.583,-0.878,0.74,-0.02,0.13,-0.22,-0.9,-0.11
2022-04-27 12:13:36.5300,0.01,-0.558,-0.845,-0.31,-0.02,0.64,-0.13,-1.25,-0.17
2022-04-27 12:13:36.5370,0.031,-0.591,-0.756,-0.79,-0.17,0.11,-0.04,-1.13,-0.17
2022-04-27 12:13:36.5490,0.035,-0.625,-0.758,-1.25,0.22,-0.68,0.03,-1.14,-0.13
2022-04-27 12:13:36.5590,0.048,-0.619,-0.812,-1.28,0.49,-0.35,0.06,-1.25,-0.07
2022-04-27 12:13:36.5690,0.003,-0.578,-0.825,-1.44,0.32,0.07,0.01,-1.42,-0.06
2022-04-27 12:13:36.5790,-0.061,-0.527,-0.823,-1.03,-0.14,0.19,-0.1,-1.43,-0.1
2022-04-27 12:13:36.5890,-0.175,-0.485,-0.814,-0.39,-0.62,0.12,-0.25,-1.42,-0.2
2022-04-27 12:13:36.6000,-0.269,-0.442,-0.821,0.62,-0.95,0.07,-0.43,-1.48,-0.41
2022-04-27 12:13:36.6100,-0.368,-0.347,-0.814,1.51,-1.56,0.2,-0.52,-1.19,-0.64
2022-04-27 12:13:36.6200,-0.37,-0.378,-0.735,2.21,-2.26,-0.14,-0.48,-0.76,-0.8
2022-04-27 12:13:36.6290,-0.338,-0.475,-0.73,2.11,-1.61,-0.85,-0.33,-0.2,-0.86
2022-04-27 12:13:36.6390,-0.262,-0.58,-0.779,1.74,-0.65,-0.71,-0.04,0.37,-0.8
2022-04-27 12:13:36.6490,-0.157,-0.681,-0.843,0.98,0.39,-0.18,0.29,0.83,-0.63
2022-04-27 12:13:36.6590,-0.06,-0.751,-0.924,0.02,1.28,0.49,0.58,1.0,-0.37
2022-04-27 12:13:36.6690,-0.045,-0.747,-0.981,-0.7,1.79,1.31,0.74,0.91,-0.15
2022-04-27 12:13:36.6800,-0.109,-0.66,-0.97,-0.55,1.48,1.76,0.7,0.58,0.08
2022-04-27 12:13:36.6890,-0.201,-0.548,-0.885,0.28,0.36,1.5,0.43,0.29,0.12
2022-04-27 12:13:36.6990,-0.227,-0.598,-0.783,1.03,-0.43,0.54,0.14,0.12,0.01
2022-04-27 12:13:36.7090,-0.257,-0.66,-0.712,1.3,0.29,-0.35,-0.06,0.09,-0.06
2022-04-27 12:13:36.7190,-0.198,-0.626,-0.659,1.47,0.67,-1.04,-0.16,0.19,-0.09
2022-04-27 12:13:36.7280,-0.114,-0.56,-0.668,0.7,0.2,-1.46,-0.22,0.16,-0.15
2022-04-27 12:13:36.7380,-0.098,-0.524,-0.776,0.06,-0.4,-1.17,-0.2,-0.13,-0.22
2022-04-27 12:13:36.7480,-0.093,-0.547,-0.909,-0.01,-0.61,0.07,-0.14,-0.45,-0.25
2022-04-27 12:13:36.7580,-0.05,-0.61,-0.997,-0.15,-0.24,1.27,-0.03,-0.69,-0.09
2022-04-27 12:13:36.7680,0.006,-0.653,-1.045,-0.71,0.37,2.05,0.05,-0.87,-0.0
2022-04-27 12:13:36.7780,0.019,-0.674,-1.041,-1.28,0.72,2.42,0.08,-0.81,-0.02
2022-04-27 12:13:36.7890,-0.026,-0.669,-0.968,-1.3,0.9,2.2,0.18,-0.54,-0.01
2022-04-27 12:13:36.7980,-0.089,-0.608,-0.93,-0.8,0.67,1.5,0.24,-0.37,-0.03
2022-04-27 12:13:36.8080,-0.113,-0.57,-0.907,-0.27,0.04,1.25,0.22,-0.21,-0.05
2022-04-27 12:13:36.8190,-0.121,-0.587,-0.849,-0.13,-0.23,0.98,0.26,-0.03,-0.05
2022-04-27 12:13:36.8300,-0.129,-0.635,-0.802,-0.02,0.05,0.36,0.33,0.11,-0.02
2022-04-27 12:13:36.8370,-0.112,-0.643,-0.809,0.0,0.46,0.06,0.37,0.04,0.0
2022-04-27 12:13:36.8470,-0.1,-0.624,-0.804,-0.14,0.34,0.21,0.38,0.01,0.03
2022-04-27 12:13:36.8570,-0.058,-0.656,-0.79,-0.36,0.28,0.08,0.39,-0.02,0.08
2022-04-27 12:13:36.8670,-0.054,-0.666,-0.814,-0.71,0.55,0.08,0.4,-0.11,0.12
2022-04-27 12:13:36.8780,-0.082,-0.668,-0.817,-0.71,0.58,0.33,0.41,-0.16,0.11
2022-04-27 12:13:36.8880,-0.144,-0.652,-0.792,-0.33,0.54,0.3,0.41,-0.16,0.11
2022-04-27 12:13:36.8980,-0.178,-0.629,-0.75,0.23,0.31,0.04,0.4,-0.11,0.02
2022-04-27 12:13:36.9070,-0.195,-0.627,-0.715,0.49,0.09,-0.36,0.42,-0.02,-0.02
2022-04-27 12:13:36.9170,-0.213,-0.634,-0.686,0.66,0.08,-0.65,0.44,0.07,-0.04
2022-04-27 12:13:36.9280,-0.216,-0.644,-0.658,0.82,0.12,-0.91,0.41,0.15,-0.05
2022-04-27 12:13:36.9370,-0.205,-0.661,-0.638,0.83,0.2,-1.15,0.35,0.18,-0.05
2022-04-27 12:13:36.9460,-0.191,-0.69,-0.63,0.71,0.37,-1.31,0.27,0.2,-0.02
2022-04-27 12:13:36.9560,-0.186,-0.722,-0.633,0.61,0.67,-1.33,0.2,0.2,-0.0
2022-04-27 12:13:36.9670,-0.198,-0.738,-0.641,0.61,0.94,-1.29,0.11,0.18,-0.02
2022-04-27 12:13:36.9770,-0.218,-0.728,-0.658,0.78,1.03,-1.18,0.04,0.14,-0.07
2022-04-27 12:13:36.9870,-0.24,-0.704,-0.666,1.0,0.87,-1.02,-0.02,0.15,-0.16
2022-04-27 12:13:36.9970,-0.253,-0.677,-0.661,1.23,0.63,-0.98,-0.05,0.22,-0.26
2022-04-27 12:13:37.0080,-0.248,-0.678,-0.657,1.35,0.38,-1.05,-0.06,0.32,-0.34
2022-04-27 12:13:37.0170,-0.228,-0.713,-0.665,1.31,0.51,-1.08,-0.04,0.4,-0.4
2022-04-27 12:13:37.0280,-0.197,-0.73,-0.69,1.12,0.85,-0.96,0.0,0.41,-0.44
2022-04-27 12:13:37.0360,-0.186,-0.731,-0.708,0.91,0.96,-0.71,0.03,0.37,-0.49
2022-04-27 12:13:37.0460,-0.178,-0.728,-0.722,0.89,0.94,-0.55,0.07,0.32,-0.51
2022-04-27 12:13:37.0560,-0.165,-0.728,-0.717,0.86,0.9,-0.44,0.14,0.33,-0.52
2022-04-27 12:13:37.0660,-0.155,-0.724,-0.701,0.78,0.89,-0.52,0.21,0.35,-0.51
2022-04-27 12:13:37.0760,-0.154,-0.708,-0.689,0.77,0.8,-0.67,0.26,0.32,-0.5
2022-04-27 12:13:37.0860,-0.152,-0.694,-0.684,0.82,0.61,-0.75,0.28,0.22,-0.49
2022-04-27 12:13:37.0970,-0.149,-0.699,-0.681,0.84,0.49,-0.78,0.26,0.1,-0.48
2022-04-27 12:13:37.1070,-0.142,-0.714,-0.681,0.84,0.55,-0.79,0.24,-0.01,-0.47
2022-04-27 12:13:37.1170,-0.13,-0.729,-0.685,0.79,0.68,-0.77,0.22,-0.11,-0.46
2022-04-27 12:13:37.1290,-0.111,-0.736,-0.697,0.67,0.79,-0.69,0.21,-0.23,-0.44
2022-04-27 12:13:37.1360,-0.091,-0.741,-0.705,0.48,0.84,-0.57,0.21,-0.23,-0.44
2022-04-27 12:13:37.1460,-0.073,-0.74,-0.702,0.28,0.85,-0.49,0.22,-0.39,-0.34
2022-04-27 12:13:37.1550,-0.063,-0.735,-0.685,0.12,0.82,-0.55,0.24,-0.39,-0.26
2022-04-27 12:13:37.1670,-0.058,-0.724,-0.667,0.02,0.73,-0.7,0.26,-0.34,-0.18
2022-04-27 12:13:37.1750,-0.06,-0.717,-0.65,-0.02,0.61,-0.85,0.28,-0.28,-0.12
2022-04-27 12:13:37.1850,-0.069,-0.715,-0.641,0.0,0.54,-1.0,0.28,-0.25,-0.08
2022-04-27 12:13:37.1960,-0.086,-0.714,-0.637,0.09,0.49,-1.05,0.27,-0.24,-0.08
2022-04-27 12:13:37.2060,-0.112,-0.717,-0.629,0.28,0.47,-1.07,0.26,-0.25,-0.1
2022-04-27 12:13:37.2160,-0.134,-0.72,-0.62,0.52,0.49,-1.14,0.22,-0.27,-0.14
2022-04-27 12:13:37.2260,-0.138,-0.723,-0.622,0.7,0.5,-1.2,0.19,-0.33,-0.18
2022-04-27 12:13:37.2360,-0.111,-0.729,-0.633,0.65,0.52,-1.13,0.19,-0.42,-0.18
2022-04-27 12:13:37.2450,-0.07,-0.736,-0.649,0.31,0.58,-0.99,0.21,-0.5,-0.16
2022-04-27 12:13:37.2560,-0.046,-0.741,-0.665,-0.1,0.62,-0.81,0.27,-0.55,-0.11
2022-04-27 12:13:37.2650,-0.054,-0.756,-0.683,-0.3,0.66,-0.63,0.34,-0.56,-0.05
2022-04-27 12:13:37.2750,-0.089,-0.773,-0.686,-0.19,0.81,-0.44,0.4,-0.63,0.01
2022-04-27 12:13:37.2850,-0.138,-0.793,-0.657,0.16,0.93,-0.45,0.43,-0.7,0.02
2022-04-27 12:13:37.2960,-0.181,-0.83,-0.625,0.59,1.13,-0.77,0.49,-0.65,0.02
2022-04-27 12:13:37.3050,-0.207,-0.88,-0.64,0.94,1.52,-0.94,0.55,-0.61,-0.01
